sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
161,258,04,1712.43,1112.33,1446.14,1.78
210,130,06,1726.82,1003.96,1483.51,1.73
52,15,05,1277.33,545.34,1192.11,1.42
67,20,05,1226.18,671.72,1071.49,1.68
202,210,06,2387.23,1486.76,2033.4,1.74
273,78,04,2021.13,993.88,1849.05,1.51
276,48,04,623.14,663.57,444.65,2.18
200,230,06,1380.46,446.77,1318.64,1.34
79,399,05,1320.19,352.68,1276.93,1.29
289,56,04,797.3,687.53,599.86,2.16
164,252,06,457.85,467.62,321.58,2.3
278,28,04,2146.28,820.32,2036.0,1.35
400,79,06,3408.32,1122.48,3221.43,1.41
351,240,06,2158.79,858.69,2025.98,1.41
354,210,06,2908.03,1026.34,2786.26,1.31
362,130,06,702.21,661.67,558.22,1.83
351,316,04,1770.37,1014.43,1479.03,1.9
166,232,06,1412.26,863.9,1203.71,1.75
151,376,05,1712.05,893.64,1526.17,1.61
172,246,04,2849.06,1216.81,2622.56,1.5
23,248,04,1015.7,539.33,896.38,1.64
161,276,05,719.28,623.1,526.6,2.2
51,324,06,3093.06,1167.99,2892.21,1.44
164,246,05,2823.76,1386.11,2553.14,1.55
347,255,05,1184.1,593.37,1112.5,1.35
334,385,05,2308.97,877.62,2156.89,1.46
276,9,04,1334.89,386.95,1294.9,1.26
397,86,06,2577.63,1271.15,2310.2,1.59
151,259,05,2260.38,653.89,2175.63,1.31
396,96,06,1174.02,738.69,1061.55,1.6
141,359,05,1964.69,863.05,1808.34,1.49
102,59,04,1346.4,736.49,1230.86,1.47
271,72,05,2460.22,1201.78,2221.37,1.55
304,255,06,681.55,169.95,654.52,1.38
312,175,06,645.27,371.4,577.97,1.55
276,280,04,1320.14,913.89,1051.42,1.98
150,65,04,1979.0,772.13,1861.09,1.4
227,255,04,475.49,283.51,426.46,1.63
317,69,06,2031.76,951.28,1808.98,1.64
213,48,06,1510.1,846.93,1269.2,1.92
272,243,05,889.39,514.69,740.35,1.89
281,153,05,1799.63,1132.58,1573.71,1.65
308,360,05,225.98,226.06,142.26,2.92
324,397,05,1686.6,1233.14,1435.75,1.7
329,347,05,1860.25,1233.24,1616.39,1.63
316,280,05,1413.61,744.08,1213.41,1.78
334,297,05,2216.48,1193.13,1936.9,1.69
15,114,05,369.63,578.7,261.68,1.99
349,147,05,272.1,521.47,198.58,1.68
230,28,05,267.9,134.7,243.75,1.51
107,107,04,572.56,649.94,352.69,2.74
102,157,04,615.43,411.13,518.9,1.79
210,166,06,298.92,365.0,217.67,2.14
194,273,06,1363.17,536.46,1268.92,1.46
240,330,04,2131.31,936.11,1967.14,1.47
202,246,06,2059.38,1246.62,1774.8,1.7
192,293,06,1467.12,701.43,1334.96,1.52
301,268,06,881.86,395.16,809.56,1.51
240,397,04,3390.75,1535.36,3005.01,1.7
309,36,05,2024.52,1388.85,1706.38,1.74
305,228,06,1601.01,531.15,1530.89,1.33
383,37,06,2039.28,1187.38,1770.41,1.67
20,110,06,1769.06,1081.9,1568.36,1.58
264,157,04,802.96,442.64,724.39,1.56
322,372,04,1124.91,694.42,994.21,1.6
340,192,04,2316.57,1331.51,2018.25,1.66
322,77,05,1328.16,840.55,1119.92,1.84
301,241,05,1972.07,827.4,1644.59,2.26
256,237,04,3451.56,1589.84,3097.61,1.61
141,362,06,2483.4,1350.25,2190.96,1.63
153,242,06,204.32,396.11,109.32,2.81
362,103,05,701.65,452.66,635.32,1.5
257,139,04,1009.93,492.88,906.15,1.59
110,334,04,2693.36,1471.81,2428.65,1.53
166,112,06,3237.7,1134.94,3077.26,1.36
245,259,04,1717.32,823.6,1565.61,1.51
246,249,04,915.04,340.38,871.73,1.35
341,15,05,872.11,686.87,729.27,1.69
207,312,04,816.79,430.3,734.18,1.56
202,362,04,2043.65,1293.82,1733.63,1.76
114,246,06,1974.43,581.03,1881.14,1.41
112,266,06,1612.95,937.9,1384.95,1.79
248,229,04,2611.38,1621.13,2198.38,1.8
128,287,05,1681.43,741.21,1518.73,1.59
157,202,06,1983.67,995.46,1774.11,1.6
130,258,06,2432.54,1310.32,2105.1,1.74
107,316,06,2146.66,1549.54,1780.83,1.77
133,228,06,2516.52,1875.69,2055.91,1.81
243,279,04,296.07,305.49,212.72,2.34
142,138,06,1846.38,897.62,1685.7,1.51
167,102,06,1190.19,720.77,987.22,2.12
113,256,06,1603.32,715.25,1379.16,2.1
23,32,05,626.32,442.25,576.98,1.38
21,52,05,791.79,236.15,766.92,1.26
20,62,05,875.19,598.52,713.09,1.88
237,299,06,2935.96,747.84,2843.27,1.29
229,379,06,2078.89,1283.4,1665.45,2.05
202,239,05,2334.4,729.04,2224.09,1.37
102,366,06,356.61,272.94,284.0,1.98
192,49,04,2375.48,1675.09,1900.41,1.94
368,266,06,1730.58,1015.58,1514.32,1.64
354,271,06,2125.98,1948.71,1726.79,1.77
366,151,06,1751.49,757.42,1605.82,1.51
378,166,06,1210.14,800.6,1041.77,1.68
346,351,06,1912.56,642.84,1838.26,1.3
312,287,06,2562.55,1164.45,2294.8,1.62
271,378,06,586.81,637.47,401.15,2.34
281,278,06,1620.51,608.76,1526.16,1.4
290,188,06,1807.82,525.42,1735.16,1.35
362,191,06,1839.19,1221.01,1597.56,1.62
5,68,04,2807.59,948.98,2661.71,1.38
225,202,04,3011.35,2021.4,2541.8,1.76
142,327,05,2834.87,2106.83,2321.16,1.81
164,107,05,2627.53,1013.96,2418.54,1.52
387,49,05,1909.87,694.0,1819.15,1.35
385,69,05,2527.34,1340.05,2239.02,1.62
386,59,05,1850.58,1344.88,1460.96,1.98
151,237,05,3028.0,1536.11,2694.55,1.62
59,91,04,794.46,829.36,560.19,2.23
161,137,05,1490.66,407.85,1447.64,1.26
237,5,04,192.93,412.46,120.7,2.5
110,141,05,664.89,473.26,559.07,1.76
244,234,06,1443.9,219.61,1427.58,1.16
102,56,06,1430.07,545.6,1335.99,1.46
246,295,05,1106.09,784.76,972.91,1.73
237,385,05,4313.2,1903.5,3932.34,1.54
258,175,05,2113.98,1068.57,1903.67,1.55
231,142,04,2020.05,1246.81,1695.14,1.8
58,151,06,3578.08,1078.77,3395.97,1.4
245,224,06,1701.91,1128.69,1450.33,1.72
59,141,06,2105.86,1279.89,1866.01,1.59
27,181,04,1239.44,534.21,1174.43,1.34
169,95,04,2338.78,1407.7,2013.88,1.73
16,291,04,652.52,545.8,525.41,1.84
56,239,04,546.25,423.89,454.76,1.76
52,279,04,1329.49,680.45,1166.74,1.75
204,3,06,855.79,736.57,710.09,1.81
345,49,05,1145.95,482.65,1060.93,1.5
69,33,04,3240.25,1675.61,2756.46,1.82
59,209,04,1078.42,542.88,988.76,1.47
63,93,04,401.55,438.74,186.59,4.15
67,129,04,600.59,312.3,558.87,1.39
383,308,05,2634.86,1371.39,2333.22,1.62
188,83,04,552.2,221.46,514.32,1.52
56,305,04,1072.21,407.57,1016.57,1.36
36,371,06,1902.94,1453.2,1538.72,1.84
59,112,06,343.47,361.96,281.32,1.74
33,372,06,2171.69,836.83,2008.1,1.5
51,192,06,2115.56,1443.77,1693.65,1.95
189,124,06,118.28,68.53,107.96,1.46
172,294,06,2524.52,1019.36,2266.75,1.72
256,95,04,2207.64,1605.13,1777.68,1.92
271,5,04,2214.07,1190.39,2008.81,1.54
241,264,06,2465.91,1055.89,2274.23,1.49
241,107,04,722.67,498.48,599.41,1.87
271,301,04,2398.12,1764.18,1984.25,1.77
280,211,04,1102.31,881.57,913.75,1.77
166,354,06,2735.18,964.1,2605.7,1.35
70,78,05,1513.91,995.74,1284.3,1.78
229,33,05,3493.71,2251.52,2822.26,1.92
248,317,04,1920.03,1608.71,1542.46,1.83
40,210,05,735.46,735.78,515.06,2.47
56,142,06,2094.57,1045.58,1892.63,1.54
383,20,05,2151.37,1441.66,1824.58,1.73
153,95,05,2805.48,1411.39,2427.12,1.76
240,41,04,1417.44,612.61,1290.04,1.55
242,21,04,1313.41,491.95,1210.85,1.64
294,176,04,630.46,831.16,336.47,3.51
272,396,04,549.16,441.95,450.2,1.86
273,386,04,3052.69,1484.07,2672.74,1.71
287,246,04,1413.54,970.65,1223.85,1.65
3,381,06,152.19,135.44,122.27,1.92
36,51,06,3361.93,1742.47,2954.25,1.67
157,282,05,1541.98,1132.55,1334.12,1.62
158,272,05,1541.0,1280.28,1315.63,1.64
371,41,04,1135.77,749.76,998.78,1.61
166,192,05,2626.96,1182.53,2363.72,1.6
108,259,05,1326.48,297.14,1293.99,1.25
243,397,06,1941.92,888.99,1772.07,1.52
259,237,06,2440.96,611.01,2321.99,1.48
248,347,06,1871.91,571.37,1794.18,1.33
246,367,06,385.17,332.43,333.21,1.6
107,258,05,1605.15,869.41,1427.03,1.61
108,248,05,1450.47,722.37,1325.39,1.49
114,188,05,741.23,284.39,685.07,1.63
58,78,04,2471.3,920.31,2173.11,2.01
297,242,05,1716.02,951.02,1497.59,1.67
294,272,05,1503.8,781.5,1323.66,1.72
59,68,04,1616.72,1080.41,1413.81,1.62
293,282,05,1818.0,738.51,1709.88,1.39
282,392,05,1068.73,1080.28,807.8,2.06
368,279,04,2941.61,1280.2,2709.45,1.48
359,369,04,218.55,167.52,179.76,1.85
98,371,06,1359.41,736.92,1226.17,1.53
276,362,04,3071.89,2100.98,2432.85,1.99
293,192,04,1960.02,1016.56,1728.86,1.67
287,252,04,1774.56,1003.83,1551.66,1.68
96,277,05,902.97,597.35,770.74,1.8
288,242,04,3000.47,2197.01,2435.27,1.87
95,287,05,1065.09,983.71,792.85,2.31
27,41,06,344.58,702.64,261.94,1.73
24,71,06,1499.28,521.91,1423.17,1.37
26,51,06,3336.52,1175.91,3094.12,1.51
258,24,06,2788.88,1580.12,2404.32,1.72
256,44,06,1556.27,646.64,1345.19,2.02
369,240,04,822.92,285.65,776.39,1.41
241,291,06,1686.27,1006.02,1493.62,1.59
256,141,06,1803.05,1070.37,1583.32,1.67
192,107,05,1434.28,1097.92,1136.63,1.99
246,241,06,2702.03,1451.89,2319.29,1.8
191,308,06,536.13,614.61,416.26,1.85
242,281,06,1108.93,936.72,869.81,1.96
239,311,06,1820.03,420.08,1779.71,1.23
243,271,06,1827.24,1050.78,1596.28,1.68
192,391,05,2087.56,1166.3,1884.21,1.52
396,82,06,715.49,460.59,642.92,1.53
329,24,04,3129.1,1161.59,2945.72,1.41
103,351,04,960.39,656.59,742.58,2.18
110,281,04,693.3,652.17,532.74,2.01
397,72,06,1501.68,667.56,1397.66,1.42
258,121,06,1404.97,467.18,1323.06,1.44
188,266,05,1548.04,946.6,1313.04,1.76
177,376,05,1264.28,1446.93,860.03,2.44
69,73,06,1114.97,551.11,1024.92,1.47
379,383,05,1737.68,1198.93,1431.38,1.86
399,183,05,1412.68,551.97,1335.09,1.38
248,77,04,1232.44,761.03,1090.95,1.63
68,83,06,1823.33,631.29,1728.23,1.38
7,136,06,286.13,228.96,227.06,1.96
340,207,06,209.35,258.76,143.47,2.17
14,209,04,785.84,191.24,763.66,1.27
16,128,06,203.27,260.65,143.74,2.16
14,148,06,257.62,136.27,232.72,1.57
266,83,04,2240.25,1175.31,1997.7,1.59
329,259,05,2445.05,1011.62,2297.48,1.39
317,379,05,318.03,411.73,160.64,3.66
333,329,04,2706.18,1821.5,2228.48,1.85
91,81,06,2141.09,1110.58,1904.48,1.6
94,51,06,993.61,303.06,961.48,1.27
95,41,06,1328.7,574.69,1236.66,1.43
241,386,06,2148.41,1293.3,1849.65,1.71
90,91,06,1247.8,868.24,1082.29,1.67
248,316,06,2372.67,1206.78,2088.57,1.66
242,376,06,1355.5,619.72,1236.48,1.52
390,386,05,2519.58,1833.51,1952.05,2.06
397,316,05,2320.81,1463.99,1961.37,1.76
157,284,05,904.51,497.7,853.44,1.32
394,346,05,1426.37,483.33,1350.05,1.39
230,159,05,1079.43,447.67,1011.68,1.4
240,396,06,741.02,428.43,629.68,1.84
95,52,04,2449.02,1299.7,2196.72,1.57
114,32,05,307.7,224.25,273.94,1.49
252,276,06,1421.43,921.52,1152.72,1.99
95,357,06,1498.2,586.22,1361.12,1.64
91,397,06,446.86,662.72,257.3,2.8
96,249,06,1005.78,291.75,976.71,1.25
88,329,06,2636.83,1799.18,2074.4,2.02
95,259,06,1340.85,582.08,1247.53,1.43
93,279,06,1486.37,672.31,1336.98,1.63
20,255,06,1283.64,422.9,1168.24,1.72
96,347,06,3368.64,1659.56,2996.4,1.62
311,305,04,1362.29,462.17,1303.64,1.33
184,14,04,452.33,220.88,416.97,1.46
378,28,05,2037.33,1066.64,1807.17,1.61
371,98,05,1078.43,498.4,1000.81,1.43
297,86,04,962.96,735.45,777.62,1.89
102,243,06,3129.82,1489.02,2796.71,1.61
243,259,06,1213.0,1541.99,943.06,1.73
241,279,06,309.16,343.33,211.52,2.37
289,392,05,1355.42,751.96,1170.09,1.74
246,229,06,461.24,433.98,366.28,1.89
153,266,05,1666.06,771.52,1516.51,1.53
142,376,05,1635.54,916.1,1431.43,1.65
141,386,05,2388.76,1362.64,2068.38,1.7
378,59,05,1429.21,988.99,1176.01,1.84
291,203,06,1729.24,659.06,1624.43,1.41
83,28,04,902.96,840.75,791.14,1.5
264,312,04,1853.73,1233.06,1615.82,1.62
281,142,04,791.25,619.13,674.52,1.69
271,242,04,996.36,834.76,808.97,1.82
390,324,04,436.37,357.33,342.22,2.03
262,332,04,755.34,190.39,733.24,1.27
133,176,06,1284.43,989.53,1098.69,1.64
112,386,06,1967.12,1138.94,1653.34,1.83
256,297,05,2015.01,1247.23,1730.92,1.7
257,287,05,1280.43,989.69,1042.02,1.85
249,367,05,844.74,575.15,679.89,2.03
363,65,05,984.62,491.76,873.0,1.67
258,277,05,2781.94,1845.72,2291.34,1.84
5,288,06,826.23,566.74,711.19,1.72
28,58,06,1204.0,1130.72,1006.04,1.64
329,176,06,2444.59,1269.29,2146.38,1.72
246,397,05,2710.19,1903.21,2128.37,2.03
328,186,06,268.77,126.32,250.1,1.43
24,98,06,873.36,464.52,790.2,1.51
210,345,06,1532.97,879.58,1365.91,1.57
27,68,06,1614.14,956.81,1399.76,1.71
151,202,04,710.26,571.71,593.59,1.75
354,147,06,1177.58,680.62,1071.75,1.51
345,237,06,2344.01,599.89,2278.39,1.26
334,347,06,2273.82,1009.68,2088.56,1.49
26,78,06,2187.57,1038.52,1995.06,1.51
321,114,06,2089.42,533.54,2025.25,1.28
26,183,05,2555.13,766.82,2452.04,1.33
306,390,06,335.87,259.51,139.91,6.61
317,280,06,1247.0,1039.45,922.56,2.15
287,142,06,2177.2,1223.42,1876.27,1.75
65,155,04,792.12,423.26,724.56,1.46
69,115,04,1590.0,651.27,1498.25,1.37
112,235,04,1137.49,458.74,1081.29,1.34
396,13,05,767.19,585.82,662.16,1.58
138,258,05,2057.82,1075.93,1837.59,1.62
139,248,05,3048.2,1417.36,2759.75,1.56
394,33,05,810.27,602.91,560.71,3.38
103,325,04,407.5,153.16,354.73,1.95
282,192,06,1194.05,799.35,977.56,1.91
229,245,04,1147.99,996.26,857.76,2.12
273,282,06,1674.43,1907.45,1170.19,2.16
212,91,05,2248.97,1491.81,1855.67,1.86
276,252,06,1596.7,1219.53,1287.18,1.88
114,113,06,373.0,392.16,294.09,1.83
115,103,06,342.4,391.94,149.96,4.8
112,133,06,2352.58,1541.57,1944.47,1.85
264,372,06,1980.39,757.85,1847.53,1.46
110,153,06,441.6,607.99,121.21,7.06
362,246,05,279.55,336.79,231.37,1.65
370,166,05,2537.05,893.1,2433.71,1.3
141,246,06,2776.6,1458.55,2461.55,1.62
230,41,04,133.12,264.62,103.74,1.77
258,169,05,1989.32,1319.79,1700.57,1.72
259,159,05,1249.64,462.48,1182.41,1.37
91,96,04,2299.85,1622.34,1872.01,1.89
237,379,05,2383.78,1142.23,2140.9,1.62
145,295,05,487.72,224.3,461.33,1.34
247,279,05,1075.29,566.88,840.15,2.64
33,110,06,1876.58,791.11,1721.08,1.51
21,230,06,113.33,234.21,81.72,1.72
249,95,06,1727.9,774.15,1554.65,1.66
88,354,04,3143.6,828.87,3034.18,1.31
164,212,06,1483.66,594.26,1372.95,1.49
64,317,05,1839.87,1571.54,1415.49,2.03
70,257,05,2107.8,1211.18,1769.72,1.86
158,290,06,935.84,744.15,791.23,1.71
400,255,06,1675.35,342.99,1645.45,1.2
242,107,06,1811.9,1191.59,1542.46,1.72
266,26,05,1792.29,990.41,1593.69,1.59
169,372,06,1461.08,596.38,1361.23,1.44
188,182,06,895.52,574.79,743.21,2.22
112,248,04,1640.23,967.0,1434.99,1.63
102,61,05,675.02,292.61,623.94,1.47
88,387,05,2948.37,885.02,2825.1,1.34
59,239,06,998.76,557.14,899.03,1.53
48,349,06,1627.13,525.1,1534.69,1.44
69,139,06,2571.07,1829.44,2066.57,1.9
102,202,04,2236.53,839.03,2101.25,1.42
112,102,04,1812.74,989.74,1613.33,1.59
400,271,06,1457.23,1147.64,1127.21,2.04
110,243,05,1600.96,1114.78,1318.92,1.83
124,103,05,556.23,332.27,462.69,1.91
69,383,05,1654.34,1143.1,1302.38,2.06
78,293,05,2361.15,1002.84,2186.36,1.46
88,193,05,520.8,182.28,498.8,1.31
133,28,05,2724.61,1340.3,2463.54,1.55
130,58,05,1353.09,508.39,1268.98,1.42
77,91,06,1459.09,1132.84,1202.79,1.8
388,150,05,1038.63,967.91,793.82,1.96
390,13,06,1215.89,568.32,1118.72,1.47
341,383,05,2962.58,1999.89,2427.11,1.88
354,253,05,1159.06,669.74,1074.79,1.39
13,114,06,336.24,222.04,289.29,1.66
294,16,04,536.47,587.99,342.04,2.75
335,255,05,518.24,124.24,495.34,1.44
336,245,05,1778.89,533.79,1703.15,1.34
333,264,05,2718.09,1549.41,2219.43,2.07
322,385,05,618.74,734.03,377.9,2.96
329,304,05,2167.64,688.84,2074.27,1.33
130,24,06,1248.3,497.58,1177.5,1.38
110,322,04,1425.5,978.22,1199.26,1.78
276,399,06,1641.13,822.01,1492.65,1.52
279,369,06,1710.81,654.43,1605.93,1.41
244,112,04,1283.32,1052.1,1101.35,1.63
224,312,04,3737.7,1543.65,3483.03,1.43
241,142,04,1315.58,622.61,1195.81,1.55
288,279,06,2683.88,1001.17,2483.86,1.5
245,102,04,2832.52,1169.58,2557.3,1.61
329,32,05,2102.4,1010.07,1943.35,1.45
20,44,06,1077.38,798.68,904.92,1.7
278,69,04,3244.55,1693.59,2823.46,1.71
279,59,04,2176.72,712.76,2073.8,1.36
288,91,05,1944.18,1407.48,1522.09,2.09
154,7,05,931.26,728.7,715.67,2.08
139,386,05,2966.57,2014.97,2268.77,2.68
277,79,04,1855.37,1233.77,1465.67,2.03
367,88,06,541.17,633.22,336.7,2.56
243,90,05,2261.67,1015.1,2073.44,1.51
245,70,05,276.47,356.62,157.66,2.86
324,244,04,1738.22,960.26,1533.54,1.62
151,52,06,2522.0,1223.5,2287.52,1.54
368,78,06,2308.91,1169.62,2081.47,1.55
259,114,04,605.4,316.65,556.31,1.47
242,284,04,855.0,430.76,778.78,1.49
214,273,05,1426.71,535.17,1334.84,1.44
9,46,06,1169.19,728.26,1021.73,1.62
199,65,06,1334.61,579.79,1239.93,1.44
252,184,04,1410.77,601.24,1301.51,1.48
251,194,04,323.24,290.03,251.75,1.93
133,252,05,2845.7,1665.59,2518.32,1.6
138,202,05,2972.5,1136.45,2800.31,1.41
248,224,04,3753.2,1799.77,3391.95,1.55
141,172,05,254.52,343.81,168.71,2.47
354,151,04,2136.3,1573.76,1749.5,1.82
32,230,05,76.86,105.82,58.25,1.81
334,351,04,1973.43,991.19,1760.97,1.61
49,228,05,634.76,428.78,539.75,1.72
37,348,05,1279.29,392.78,1223.71,1.36
399,387,04,172.65,117.33,143.84,1.94
237,334,04,2486.68,1098.76,2299.48,1.48
181,71,06,691.06,426.23,624.18,1.49
183,51,06,1211.46,298.05,1181.11,1.25
69,198,04,2865.54,1872.95,2327.91,1.91
341,281,04,2522.92,1086.05,2333.71,1.47
142,288,06,2681.08,1624.5,2238.26,1.84
148,228,06,785.84,533.73,711.53,1.46
368,20,05,1492.35,917.06,1276.52,1.72
151,198,06,1926.9,907.09,1752.22,1.53
244,264,04,391.32,385.93,311.68,1.87
158,128,06,486.68,708.43,308.93,2.52
293,202,04,2196.27,712.22,2088.49,1.37
281,322,04,1275.14,945.76,1079.64,1.7
88,64,06,2176.24,1277.24,1864.39,1.75
157,138,06,1130.04,714.03,988.62,1.63
142,181,05,1293.81,508.83,1210.11,1.48
133,271,05,677.66,693.68,424.78,2.96
241,294,04,2180.39,848.35,2033.73,1.47
129,311,05,1763.8,873.16,1639.01,1.41
282,312,04,1783.58,1668.77,1382.04,1.9
95,325,06,1402.36,400.96,1354.47,1.29
20,59,04,707.51,596.68,543.07,2.0
133,378,06,530.13,556.55,366.87,2.44
246,244,04,2927.57,2009.44,2398.47,1.88
351,169,05,2554.95,1484.5,2213.74,1.69
154,168,06,1485.38,923.64,1259.32,1.77
140,39,06,251.12,275.01,120.44,3.75
183,399,06,1284.67,722.25,1194.08,1.39
107,297,04,343.57,381.86,244.12,2.32
271,64,06,1507.46,1139.93,1208.88,1.9
329,281,05,1036.95,661.93,883.84,1.78
67,194,05,865.55,178.42,849.61,1.21
133,29,06,2089.65,1555.35,1742.9,1.74
130,59,06,2621.82,1376.52,2314.48,1.64
142,19,06,1655.95,727.94,1531.39,1.46
397,96,04,2743.03,1641.68,2280.4,1.88
276,94,04,3378.9,1079.22,3198.12,1.42
279,64,04,2436.05,1461.56,2164.47,1.56
276,14,06,1927.5,627.97,1841.18,1.34
212,327,05,1839.55,1672.69,1345.43,2.13
210,347,05,2703.33,773.09,2600.36,1.32
282,257,04,983.08,990.2,749.78,1.98
297,107,04,362.67,404.05,251.37,2.39
272,90,05,2869.36,1104.51,2678.05,1.45
277,40,05,1830.35,1084.42,1498.94,1.96
153,159,05,1021.86,606.81,939.97,1.42
279,20,05,2797.3,1304.17,2527.63,1.57
271,367,04,1731.37,1042.8,1491.43,1.7
138,309,05,557.21,514.31,427.69,2.0
141,279,05,757.55,720.89,562.39,2.09
198,214,05,683.05,358.42,621.9,1.49
133,282,05,1953.75,1313.37,1675.19,1.69
142,192,05,1355.04,987.42,1064.94,2.06
107,151,06,1153.72,657.41,1029.09,1.62
372,52,04,1843.07,706.09,1718.58,1.46
108,141,06,1490.17,936.44,1279.24,1.71
282,110,06,1563.45,1033.78,1339.93,1.69
399,344,06,1241.81,368.92,1193.7,1.32
272,151,06,2476.88,974.43,2285.67,1.51
273,141,06,1751.1,560.96,1656.61,1.42
271,161,06,1573.14,986.66,1361.03,1.67
256,311,06,3324.96,1827.54,3034.17,1.47
252,351,06,2428.66,922.58,2273.8,1.43
271,309,06,1539.84,795.56,1385.02,1.55
282,65,06,1169.44,646.06,1053.2,1.53
386,324,05,2381.14,1650.81,1960.7,1.82
392,264,05,1704.25,1456.69,1392.56,1.76
169,371,06,1712.16,1035.71,1420.1,1.96
383,354,05,2174.17,1389.98,1883.81,1.65
385,334,05,2261.26,1001.37,2072.88,1.51
151,230,04,2311.0,1402.29,2078.85,1.51
397,214,05,1378.3,477.76,1310.62,1.36
246,79,04,1313.31,780.2,1147.35,1.64
248,59,04,1261.84,806.92,1091.52,1.66
27,360,06,723.69,991.01,595.55,1.67
26,370,06,951.54,463.78,877.64,1.45
178,48,04,1338.7,648.78,1198.98,1.63
94,166,04,318.18,172.53,288.78,1.52
169,172,05,1332.0,574.0,1229.88,1.48
77,336,04,2404.97,1047.99,2240.13,1.43
71,396,04,1001.22,1141.16,799.14,1.71
86,246,04,2748.48,1051.29,2552.27,1.48
271,229,06,1035.92,817.79,826.55,1.93
385,91,05,2304.2,1327.46,2029.71,1.63
95,397,04,2463.31,1500.79,1924.35,2.28
232,276,06,2200.32,1016.9,1955.77,1.65
90,225,05,1884.17,1112.19,1673.92,1.58
279,141,06,711.48,559.88,583.85,1.83
210,37,04,3029.0,748.9,2930.05,1.3
139,287,05,2886.47,1060.0,2666.71,1.52
129,387,05,740.5,454.18,667.12,1.49
278,151,06,1745.68,1150.33,1518.53,1.66
266,271,06,1094.94,848.1,908.62,1.8
48,391,05,1448.92,709.63,1331.99,1.46
58,291,05,709.67,474.47,622.85,1.58
59,281,05,1476.46,914.4,1278.66,1.69
214,194,06,200.44,239.46,120.22,2.99
107,264,06,2506.97,1088.63,2284.87,1.55
77,166,06,2231.85,1517.99,1904.27,1.7
57,366,06,833.75,443.98,727.83,1.7
90,257,06,1363.08,907.83,1208.63,1.57
68,256,06,1407.76,796.99,1242.3,1.62
294,383,06,2390.29,1389.44,2113.79,1.62
69,246,06,577.85,421.01,499.71,1.63
258,351,06,1969.73,1411.71,1562.3,1.98
70,88,05,1817.52,1020.29,1584.82,1.68
240,16,06,663.89,576.36,546.28,1.75
37,305,05,390.58,703.32,292.6,1.76
378,379,05,787.01,880.23,562.95,2.15
229,191,06,1704.0,1176.05,1467.68,1.64
243,308,05,1101.88,544.62,998.16,1.57
88,79,04,1425.33,797.83,1260.96,1.61
33,26,04,1726.47,652.0,1600.46,1.49
192,256,06,602.67,571.92,462.66,2.02
193,246,06,1536.6,970.3,1339.91,1.72
211,351,04,2846.91,1270.39,2603.72,1.51
214,321,04,512.82,443.65,348.01,2.71
256,371,06,1925.65,1291.42,1563.84,1.91
231,151,04,2308.18,1310.68,1921.71,1.9
77,351,06,2125.16,1270.73,1829.82,1.72
83,291,06,1212.55,1255.23,1046.74,1.54
164,378,04,2226.95,1359.93,1921.72,1.69
102,225,06,1061.01,481.94,969.33,1.56
95,239,05,3256.04,1896.9,2749.44,1.79
93,259,05,533.58,370.58,482.82,1.45
48,178,05,958.84,492.93,859.34,1.61
37,288,05,3287.52,1034.85,3140.89,1.35
88,241,06,2885.99,1567.88,2496.69,1.73
77,133,04,984.63,700.79,814.94,1.82
61,293,04,343.8,342.67,180.96,3.95
330,230,04,437.8,233.03,405.93,1.4
52,383,04,2531.1,1248.78,2284.35,1.56
96,229,05,325.44,419.67,222.65,2.13
65,253,04,1324.2,471.3,1255.86,1.4
70,397,04,2084.17,1266.92,1805.26,1.7
90,289,05,2056.04,1123.27,1838.28,1.56
90,291,05,3970.56,2057.83,3452.49,1.72
96,231,05,553.95,471.2,343.16,3.31
73,367,04,613.49,622.06,323.97,3.59
82,371,05,597.61,557.61,456.8,1.97
229,59,04,2222.92,1375.74,1853.11,1.83
26,183,04,3055.81,996.32,2922.23,1.33
88,311,05,1947.47,864.11,1788.17,1.5
78,341,06,1690.95,814.75,1549.27,1.5
363,59,05,1262.95,481.5,1194.75,1.37
362,69,05,473.64,601.23,333.19,2.09
95,241,05,2608.51,1616.79,2171.11,1.85
397,70,05,2347.29,1697.92,1831.11,2.06
259,341,06,364.41,301.83,310.55,1.61
91,281,05,1749.62,1194.5,1482.47,1.74
77,327,04,3319.86,1778.56,2902.93,1.67
386,110,04,2362.6,1755.04,1883.46,1.95
86,329,05,2023.83,876.07,1851.72,1.53
309,400,05,1396.93,860.13,1197.46,1.7
312,370,05,894.34,465.55,811.96,1.51
245,90,05,2721.87,1364.83,2368.07,1.74
383,390,05,1947.22,1076.21,1728.65,1.6
379,264,05,2085.07,945.88,1846.61,1.71
276,297,04,2331.4,1101.39,2118.33,1.53
91,279,05,2411.77,1153.28,2153.55,1.62
378,65,05,1861.88,1131.45,1603.95,1.69
383,24,04,2393.21,1107.52,2180.32,1.52
266,397,04,977.84,581.34,855.11,1.66
96,161,06,3220.3,1661.82,2811.8,1.7
334,13,04,1196.1,704.36,1095.2,1.44
386,194,05,2989.12,1876.43,2561.59,1.69
81,379,05,2464.32,877.87,2310.53,1.44
86,237,04,3359.55,1095.66,3193.75,1.37
264,291,06,1672.33,1014.46,1450.65,1.64
